Timestamp,Server,CPU Usage,Memory Usage,Disk Usage
2026-03-02 14:20:17.084124,Server C,86,2816,65
2026-03-02 14:20:17.098386,Server C,99,1536,86
2026-03-02 14:20:17.157461,Server C,97,3328,72
2026-03-02 14:20:17.240939,Server C,82,3328,67
2026-03-02 14:20:17.242572,Server C,84,1280,12
2026-03-02 14:20:17.271163,Server C,85,1024,56
2026-03-02 14:20:17.272802,Server C,83,2304,34
2026-03-02 14:20:17.310837,Server C,99,3840,59
2026-03-02 14:20:17.319546,Server C,90,768,32
2026-03-02 14:20:17.342582,Server C,90,2304,27
2026-03-02 14:20:17.359672,Server C,93,2304,9
2026-03-02 14:20:17.376792,Server C,93,3072,79
2026-03-02 14:20:17.396411,Server C,88,3840,12
2026-03-02 14:20:17.415135,Server C,89,1792,46
2026-03-02 14:20:17.443247,Server C,85,4096,57
2026-03-02 14:20:17.460747,Server C,91,1280,79
2026-03-02 14:20:17.464403,Server C,89,3328,30
2026-03-02 14:20:17.474050,Server C,87,2304,17
2026-03-02 14:20:17.480068,Server C,89,4096,89
2026-03-02 14:20:17.502066,Server C,84,3072,21
2026-03-02 14:20:17.519168,Server C,84,3328,78
2026-03-02 14:20:17.564577,Server C,96,3072,10
2026-03-02 14:20:17.690149,Server C,86,2048,61
2026-03-02 14:20:17.704056,Server C,84,2304,36
2026-03-02 14:20:17.728057,Server C,99,4096,32
2026-03-02 14:20:17.756973,Server C,82,2816,85
2026-03-02 14:20:17.865111,Server C,85,2048,25
2026-03-02 14:20:17.888766,Server C,89,3072,97
2026-03-02 14:20:18.002964,Server C,90,2304,21
2026-03-02 14:20:18.006230,Server C,97,2304,83
2026-03-02 14:20:18.064332,Server C,87,3072,92
2026-03-02 14:20:18.078060,Server C,93,2048,10
2026-03-02 14:20:18.098100,Server C,85,1792,29
2026-03-02 14:20:18.123711,Server C,82,768,36
2026-03-02 14:20:18.133562,Server C,99,1280,18
2026-03-02 14:20:18.175354,Server C,94,2816,31
2026-03-02 14:20:18.189427,Server C,83,3584,88
2026-03-02 14:20:18.204409,Server C,100,2048,11
2026-03-02 14:20:18.241260,Server C,91,3840,81
2026-03-02 14:20:18.243043,Server C,91,3072,23
2026-03-02 14:20:18.246371,Server C,98,1536,92
2026-03-02 14:20:18.274433,Server C,84,2560,95
2026-03-02 14:20:18.308287,Server C,94,3584,23
2026-03-02 14:20:18.321720,Server C,89,2048,99
2026-03-02 14:20:18.326680,Server C,98,1792,2
2026-03-02 14:20:18.338836,Server C,98,1536,86
2026-03-02 14:20:18.346232,Server C,87,2816,34
2026-03-02 14:20:18.353594,Server C,99,768,69
2026-03-02 14:20:18.423841,Server C,84,1792,27
2026-03-02 14:20:18.442114,Server C,84,3328,61
2026-03-02 14:20:18.452832,Server C,85,512,65
2026-03-02 14:20:18.464505,Server C,92,3584,93
2026-03-02 14:20:18.532057,Server C,84,1280,79
2026-03-02 14:20:18.553193,Server C,89,2304,94
2026-03-02 14:20:18.589680,Server C,91,1792,46
2026-03-02 14:20:18.623301,Server C,96,768,75
2026-03-02 14:20:18.647514,Server C,100,4096,45
2026-03-02 14:20:18.664130,Server C,85,1280,10
2026-03-02 14:20:18.681637,Server C,93,1024,56
2026-03-02 14:20:18.710898,Server C,98,1792,90
2026-03-02 14:20:18.740444,Server C,100,768,63
2026-03-02 14:20:18.756126,Server C,89,2816,63
2026-03-02 14:20:18.762631,Server C,89,2560,34
2026-03-02 14:20:18.773100,Server C,83,3584,9
2026-03-02 14:20:18.801214,Server C,94,3584,27
2026-03-02 14:20:18.814963,Server C,87,2048,95
2026-03-02 14:20:18.841468,Server C,92,768,83
2026-03-02 14:20:18.887315,Server C,93,512,64
2026-03-02 14:20:18.926900,Server C,100,1536,56
2026-03-02 14:20:18.943268,Server C,96,512,45
2026-03-02 14:20:18.970439,Server C,84,512,100
2026-03-02 14:20:18.977309,Server C,84,3072,40
2026-03-02 14:20:18.995240,Server C,82,1536,71
2026-03-02 14:20:18.997033,Server C,90,1792,66
2026-03-02 14:20:19.041399,Server C,91,1280,33
2026-03-02 14:20:19.068244,Server C,90,2048,47
2026-03-02 14:20:19.094291,Server C,90,3584,6
2026-03-02 14:20:19.123959,Server C,82,1024,70
2026-03-02 14:20:19.186677,Server C,81,768,2
2026-03-02 14:20:19.224284,Server C,98,768,25
2026-03-02 14:20:19.295506,Server C,95,2816,84
2026-03-02 14:20:19.300299,Server C,81,3584,85
2026-03-02 14:20:19.339069,Server C,83,1792,55
2026-03-02 14:20:19.363447,Server C,86,2304,10
2026-03-02 14:20:19.373112,Server C,93,2048,50
2026-03-02 14:20:19.414189,Server C,85,3072,46
2026-03-02 14:20:19.422635,Server C,86,1280,83
2026-03-02 14:20:19.511670,Server C,81,2048,15
2026-03-02 14:20:19.532294,Server C,100,512,43
2026-03-02 14:20:19.548245,Server C,90,1792,41
2026-03-02 14:20:19.568403,Server C,82,768,7
2026-03-02 14:20:19.606017,Server C,90,512,48
2026-03-02 14:20:19.706713,Server C,100,512,92
2026-03-02 14:20:19.744875,Server C,85,3584,72
2026-03-02 14:20:19.750096,Server C,90,3072,87
2026-03-02 14:20:19.757164,Server C,88,768,30
2026-03-02 14:20:19.759014,Server C,95,1280,74
2026-03-02 14:20:19.784790,Server C,87,4096,62
2026-03-02 14:20:19.786113,Server C,90,1024,78
2026-03-02 14:20:19.798681,Server C,91,3072,55
2026-03-02 14:20:19.810539,Server C,96,3840,98
2026-03-02 14:20:19.830892,Server C,83,2816,19
2026-03-02 14:20:19.964915,Server C,85,3840,15
2026-03-02 14:20:19.999758,Server C,91,1024,19
2026-03-02 14:20:20.016960,Server C,91,4096,75
2026-03-02 14:20:20.072796,Server C,97,1024,53
2026-03-02 14:20:20.142786,Server C,91,1792,12
2026-03-02 14:20:20.153134,Server C,92,3584,63
2026-03-02 14:20:20.188414,Server C,92,1792,36
2026-03-02 14:20:20.207495,Server C,84,2048,33
2026-03-02 14:20:20.300141,Server C,86,512,42
2026-03-02 14:20:20.306538,Server C,85,3840,38
2026-03-02 14:20:20.382709,Server C,100,4096,31
2026-03-02 14:20:20.392226,Server C,91,1280,99
2026-03-02 14:20:20.397202,Server C,87,768,45
2026-03-02 14:20:20.400315,Server C,90,1280,28
2026-03-02 14:20:20.403941,Server C,82,3840,72
2026-03-02 14:20:20.407561,Server C,100,1280,95
2026-03-02 14:20:20.440453,Server C,96,3072,91
2026-03-02 14:20:20.620705,Server C,82,2816,5
2026-03-02 14:20:20.689081,Server C,81,4096,11
2026-03-02 14:20:20.697421,Server C,88,2816,0
2026-03-02 14:20:20.700706,Server C,85,768,77
2026-03-02 14:20:20.712178,Server C,95,3328,35
2026-03-02 14:20:20.733699,Server C,100,1792,8
2026-03-02 14:20:20.746604,Server C,99,4096,56
2026-03-02 14:20:20.770238,Server C,87,1536,23
2026-03-02 14:20:20.797068,Server C,82,1280,3
